************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.091185	1.037369
0.091333	1.037405
0.091489	1.037442
0.091667	1.037485
0.091857	1.037531
0.091992	1.037563
0.092149	1.037601
0.092343	1.037647
0.092500	1.037685
0.092674	1.037726
0.092858	1.037770
0.093006	1.037806
0.093167	1.037844
0.093349	1.037887
0.093532	1.037931
0.093675	1.037965
0.093833	1.038003
0.094018	1.038047
0.094184	1.038086
0.094358	1.038127
0.094532	1.038169
0.094706	1.038210
0.094854	1.038245
0.095010	1.038282
0.095188	1.038324
0.095378	1.038369
0.095513	1.038401
0.095670	1.038438
0.095864	1.038484
0.096021	1.038521
0.096195	1.038562
0.096379	1.038605
0.096527	1.038640
0.096688	1.038678
0.096870	1.038721
0.097053	1.038764
0.097196	1.038797
0.097354	1.038834
0.097539	1.038878
0.097705	1.038917
0.097879	1.038958
0.098053	1.038998
0.098227	1.039039
0.098375	1.039074
0.098531	1.039110
0.098709	1.039152
0.098899	1.039196
0.099034	1.039228
0.099191	1.039264
0.099385	1.039310
0.099543	1.039346
0.099717	1.039387
0.099900	1.039430
0.100048	1.039464
0.100209	1.039502
0.100391	1.039544
0.100574	1.039587
0.100717	1.039620
0.100875	1.039657
0.101060	1.039700
0.101226	1.039738
0.101400	1.039779
0.101574	1.039819
0.101748	1.039860
0.101896	1.039894
0.102052	1.039930
0.102230	1.039971
0.102420	1.040016
0.102555	1.040047
0.102712	1.040083
0.102906	1.040128
0.103064	1.040165
0.103238	1.040205
0.103421	1.040247
0.103569	1.040282
0.103730	1.040319
0.103912	1.040361
0.104095	1.040403
0.104238	1.040436
0.104396	1.040473
0.104581	1.040516
0.104747	1.040554
0.104921	1.040594
0.105095	1.040634
0.105269	1.040674
0.105417	1.040709
0.105573	1.040744
0.105751	1.040785
0.105941	1.040829
0.106076	1.040860
0.106233	1.040897
0.106427	1.040941
0.106585	1.040978
0.106759	1.041018
0.106942	1.041060
0.107090	1.041094
0.107251	1.041131
0.107433	1.041173
0.107616	1.041215
0.107759	1.041248
0.107917	1.041284
0.108102	1.041327
0.108268	1.041365
0.108442	1.041405
0.108616	1.041445
0.108790	1.041485
0.108938	1.041519
0.109094	1.041555
0.109272	1.041596
0.109462	1.041640
0.109597	1.041671
0.109754	1.041707
0.109948	1.041751
0.110105	1.041788
0.110279	1.041828
0.110463	1.041870
0.110611	1.041904
0.110772	1.041941
0.110954	1.041983
0.111137	1.042025
0.111280	1.042058
0.111438	1.042094
0.111623	1.042136
0.111789	1.042175
0.111963	1.042214
0.112137	1.042254
0.112311	1.042294
0.112459	1.042328
0.112614	1.042364
0.112793	1.042405
0.112983	1.042449
0.113118	1.042480
0.113275	1.042516
0.113469	1.042560
0.113626	1.042597
0.113800	1.042637
0.113984	1.042679
0.114132	1.042713
0.114292	1.042750
0.114475	1.042792
0.114658	1.042834
0.114801	1.042867
0.114959	1.042903
0.115144	1.042945
0.115310	1.042984
0.115484	1.043024
0.115658	1.043064
0.115832	1.043104
0.115980	1.043138
0.116135	1.043173
0.116314	1.043214
0.116504	1.043258
0.116639	1.043289
0.116796	1.043325
0.116990	1.043370
0.117147	1.043406
0.117321	1.043446
0.117505	1.043489
0.117653	1.043523
0.117813	1.043559
0.117996	1.043602
0.118179	1.043644
0.118322	1.043677
0.118480	1.043713
0.118665	1.043756
0.118831	1.043794
0.119005	1.043834
0.119179	1.043874
0.119353	1.043914
0.119501	1.043948
0.119656	1.043984
0.119835	1.044025
0.120025	1.044069
0.120160	1.044100
0.120317	1.044137
0.120511	1.044181
0.120668	1.044218
0.120842	1.044258
0.121026	1.044300
0.121174	1.044335
0.121334	1.044372
0.121517	1.044414
0.121700	1.044456
0.121843	1.044489
0.122000	1.044526
0.122186	1.044569
0.122352	1.044607
0.122526	1.044647
0.122700	1.044688
0.122874	1.044728
0.123022	1.044762
0.123177	1.044798
0.123355	1.044839
0.123546	1.044884
0.123681	1.044915
0.123838	1.044951
0.124032	1.044996
0.124189	1.045033
0.124363	1.045073
0.124547	1.045116
0.124695	1.045150
0.124855	1.045188
0.125038	1.045230
0.125221	1.045273
0.125364	1.045306
0.125521	1.045342
0.125707	1.045386
0.125873	1.045424
0.126047	1.045465
0.126221	1.045505
0.126395	1.045546
0.126543	1.045580
0.126698	1.045616
0.126876	1.045658
0.127067	1.045702
0.127202	1.045734
0.127359	1.045771
0.127553	1.045816
0.127710	1.045853
0.127884	1.045893
0.128068	1.045936
0.128216	1.045971
0.128376	1.046008
0.128559	1.046051
0.128742	1.046094
0.128885	1.046127
0.129042	1.046164
